"Brand","model","size","shape","ground_type","max_diameter_in","overall_length_in","overall_width_in","mat_diameter_in","mat_length_in","mat_width_in","mat_frame_height_in","safety_net_height_in","total_height_in","frame_tube_diameter_in","spring_system","spring_count","spring_length_in","max_single_user_weight_lb","combined_total_weight_rating_lb","static_weight_rating_lb","country_made_in","frame_material","mat_material","net_material","padding_material","warranty_frame_years","warranty_mat_years","warranty_springs_years","warranty_net_years","warranty_pads_years","warranty_parts_years","meets_us_standard","us_standard_details","other_standards","price_usd","price_basis","source_urls","notes","notes.1"
"Jump Yeti","16' Trampoline Round With Safety Net JumpYeti","16ft","Round","above ground","192","192","192","","","","","","","","","","","450","","","","","","safety net","","","","","","","","","","","549","Exact size price","https://jumpyeti.com/products/16-trampoline-round-with-safety-net-jumpyeti","","Date accessed: 2026-04-28 | Original size/shape: 16 ft round | Original weight capacity: 450 lb | Original enclosure field: safety net"
"MaxAir","Nova Trampoline Standard Package Kit","11ft 7in","Round","inground","139","","","139","","","","","","","Coil springs","","","","","","","in-ground steel tube frame","Two-String Fly Bed","","","","","","","","","","","","12850","Exact size/package price","https://maxairtrampolines.com/product/nova-trampoline-standard-package-kit/","Source described listed dimensions as bounce surface, so dimensions were placed in mat dimensions rather than overall dimensions.","Model/SKU: STDINGNOVA | Assembly required: Yes | Date accessed: 2026-04-28 | Original size/shape: 11 ft 7 in round bounce surface"
"MaxAir","10' x 12' Home Air Pro Trampoline Deluxe Package Kit","10x12ft","Rectangle","above ground","144","","","","120","144","","","","","Coil springs","","","","","","USA","in-ground steel frame","Two-String Fly Bed; 100% multifilament polyester","","","","","","","","","","","","16060","Exact size/package price","https://maxairtrampolines.com/product/home-air-pro/","Source described listed dimensions as bounce surface, so dimensions were placed in mat dimensions rather than overall dimensions.","Model/SKU: DLXING10X12 | Assembly required: Yes | Date accessed: 2026-04-28 | Original size/shape: 10 ft x 12 ft rectangle bounce surface"
"MaxAir","10' x 12' Home Air Pro Deluxe Above Ground Trampoline","10x12ft","Rectangle","above ground","144","","","","120","144","","","134","","Coil springs","","","","","","USA","above-ground steel frame","Two-String Fly Bed","safety net system; 11 ft 2 in","","","","","","","","","","","24810","","https://maxairtrampolines.com/product/maxair-10-x-12-above-ground-trampoline/","Source described listed dimensions as bounce surface, so dimensions were placed in mat dimensions rather than overall dimensions.","Assembly required: Yes | Date accessed: 2026-04-28 | Original size/shape: 10 ft x 12 ft rectangle bounce surface | Original enclosure field: safety net system; 11 ft 2 in overall height"
"MaxAir","14' x 14' Super Quad Trampoline Deluxe Package Kit","14x14ft","Square","inground","168","","","","168","168","","","","","Coil springs","","","","","","","steel frame","Two-String Fly Bed","","","","","","","","","","","","23780","","https://maxairtrampolines.com/product/super-quad-trampoline/","Source described listed dimensions as bounce surface, so dimensions were placed in mat dimensions rather than overall dimensions.","Model/SKU: DLXING14X14 | Assembly required: Yes | Date accessed: 2026-04-28 | Original size/shape: 14 ft x 14 ft square bounce surface"
"MaxAir","10' x 20' Super Tramp Trampoline Premium Package Kit","10x20ft","Rectangle","inground","240","","","","120","240","","","","","Coil springs","","","","","","USA","steel frame","Two-String Fly Bed; 100% multifilament polyester","","","","","","","","","","","","27250","Exact size/package price","https://maxairtrampolines.com/product/super-tramp-10x20-trampoline-package/","Source described listed dimensions as bounce surface, so dimensions were placed in mat dimensions rather than overall dimensions.","Model/SKU: TP10x20 | Assembly required: Yes | Date accessed: 2026-04-28 | Original size/shape: 10 ft x 20 ft rectangle bounce surface"
"West Coast Jump","12 Foot Trampoline Round","12ft","Round","above ground","144","144","144","","","","","","","","Coil springs","88","","500","","","USA","13-gauge galvanized steel tubing","UV-treated polypropylene","optional enclosure","","","","","","","","","","","1280","Exact size price","https://westcoastjump.com/12-trampoline/","","Model/SKU: 12 Foot Trampoline Round | Date accessed: 2026-04-28 | Original size/shape: 12 ft round | Original weight capacity: 500 lb | Original enclosure field: optional enclosure"
"West Coast Jump","14 Foot Trampoline Round","14ft","Round","above ground","168","168","168","","","","","","","","Coil springs","104","","500","","","USA","13-gauge galvanized steel tubing","UV-treated polypropylene","optional enclosure","","","","","","","","","","","1440","Exact size price","https://westcoastjump.com/14-round-trampoline/","","Model/SKU: 14 Foot Trampoline Round | Date accessed: 2026-04-28 | Original size/shape: 14 ft round | Original weight capacity: 500 lb | Original enclosure field: optional enclosure"
"West Coast Jump","15 Foot Trampoline Round","15ft","Round","above ground","180","180","180","","","","","","","","Coil springs","108","","500","","","USA","13-gauge galvanized steel tubing","UV-treated polypropylene","optional enclosure","","","","","","","","","","","1540","Exact size price","https://westcoastjump.com/15-round-trampoline/","","Model/SKU: 15 Foot Trampoline Round | Date accessed: 2026-04-28 | Original size/shape: 15 ft round | Original weight capacity: 500 lb | Original enclosure field: optional enclosure"
"West Coast Jump","10’ x 15’ Rectangle Trampoline","10x15ft","Rectangle","above ground","180","120","180","","","","","","","","Coil springs","106","","500","","","USA","13-gauge galvanized steel tubing","UV-treated polypropylene","optional enclosure","","","","","","","","","","","1980","Exact size price","https://westcoastjump.com/10-x-15-rectangle-trampoline/","","Model/SKU: 10’ x 15’ Rectangle Trampoline | Date accessed: 2026-04-28 | Original size/shape: 10 ft x 15 ft rectangle | Original weight capacity: 500 lb | Original enclosure field: optional enclosure"
"West Coast Jump","10’ x 17’ Rectangle Trampoline","10x17ft","Rectangle","above ground","204","120","204","","","","","","","","Coil springs","118","","500","","","USA","13-gauge galvanized steel tubing","UV-treated polypropylene","optional enclosure","","","","","","","","","","","2400","Exact size price","https://westcoastjump.com/10-x-17-rectangle-trampoline/","","Model/SKU: 10’ x 17’ Rectangle Trampoline | Date accessed: 2026-04-28 | Original size/shape: 10 ft x 17 ft rectangle | Original weight capacity: 500 lb | Original enclosure field: optional enclosure"
"West Coast Jump","15’ Square Trampoline","15x15ft","Square","above ground","180","180","180","","","","","","","","Coil springs","132","","500","","","USA","13-gauge galvanized steel tubing","UV-treated polypropylene","optional enclosure","","","","","","","","","","","2400","Exact size price","https://westcoastjump.com/15-square-trampoline/","","Model/SKU: 15' Square Trampoline | Date accessed: 2026-04-28 | Original size/shape: 15 ft square | Original weight capacity: 500 lb | Original enclosure field: optional enclosure"
"Zero Gravity","15' Round Trampoline","15ft","Round","above ground","180","180","180","","","","","","110","","Coil springs","","","200","","700","","double hot-dipped galvanized and powder-coated steel","USA TenCate Permatron woven polypropylene","safety net; 9 ft 2 in","","","","","","","","","","","1099","Exact size price","https://zgtrampolines.com/product/15-round-trampoline/","Original weight field: 700 lb frame / 200 lb jumper","Date accessed: 2026-04-28 | Original size/shape: 15 ft round | Original weight capacity: 700 lb frame / 200 lb jumper | Original enclosure field: safety net; 9 ft 2 in overall height"
"Zero Gravity","10' x 17' Rectangular Trampoline","10x17ft","Rectangle","above ground","204","120","204","","","","","","","2.36","Coil springs","","","","","","","double hot-dipped galvanized steel; 60 × 2.5 mm","TenCate Permatron woven polypropylene","","","","","","","","","","","","1599","Exact size price","https://zgtrampolines.com/product/10-x-17-rectangle-trampoline/","","Date accessed: 2026-04-28 | Original size/shape: 10 ft x 17 ft rectangle"
"Akrobat","Primus Challenger","14x10ft","Rectangular","above ground","168","168","120","","","","35.4","70.9","106.3","","AkroSPRING Pro System","104","8.5","331","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","3099","Exact official product page price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-challenger","SET includes trampoline and safety net. Technical specs taken from official product page. Warranty filled from Akrobat USA 2026 warranty page.",""
"Akrobat","Primus Challenger 17x10","17x10ft","Rectangular","above ground","204","204","120","","","","39.4","70.9","110.3","","AkroSPRING Pro System","110","8.5","287","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","3899","Exact official product page price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-challenger17x10","SET includes trampoline and safety net. Technical specs taken from official product page. Warranty filled from Akrobat USA 2026 warranty page.",""
"Akrobat","Primus Challenger SE","14x10ft","Rectangular","above ground","168","168","120","","","","35.4","70.9","106.3","","AkroSPRING Pro System","104","8.5","331","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","3199","Exact official product page price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-challenger-SE","SET includes trampoline and safety net. Technical specs taken from official product page. Warranty filled from Akrobat USA 2026 warranty page. Product page is the Special Edition version where applicable.",""
"Akrobat","Primus Challenger 17x10 SE","17x10ft","Rectangular","above ground","204","204","120","","","","39.4","70.9","110.3","","AkroSPRING Pro System","110","8.5","287","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","4099","Exact official product page price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-challenger17x10-SE","SET includes trampoline and safety net. Technical specs taken from official product page. Warranty filled from Akrobat USA 2026 warranty page. Product page is the Special Edition version where applicable.",""
"Akrobat","Primus Flat","11x8ft","Rectangular","inground","132","132","96","","","","9.8","70.9","","","AkroSPRING Pro System","80","8.5","287","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","2395","Exact official product page price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-flat","Flat-to-ground model. SET does not include safety net; net height is for optional full/half/corner net listed by Akrobat. Warranty filled from Akrobat USA 2026 warranty page.",""
"Akrobat","Primus Flat","14x10ft","Rectangular","inground","168","168","120","","","","9.8","70.9","","","AkroSPRING Pro System","","","","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","","Official product page lists this size option, but static page exposes only the default 11x8 price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-flat","Variant appears in the official size selector/listing but the static product data loaded for 11x8. Unconfirmed cells left blank. Warranty filled from Akrobat USA 2026 warranty page.",""
"Akrobat","Primus Flat 17x10","17x10ft","Rectangular","inground","204","204","120","","","","9.8","70.9","","","AkroSPRING Pro System","110","8.5","331","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","3299","Exact official product page price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-flat17x10","Flat-to-ground model. SET does not include safety net; net height is for optional full/half/corner net listed by Akrobat. Warranty filled from Akrobat USA 2026 warranty page.",""
"Akrobat","Primus Flat SE","11x8ft","Rectangular","inground","132","132","96","","","","9.8","70.9","","","AkroSPRING Pro System","80","8.5","287","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","2495","Exact official product page price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-flat-SE","Flat-to-ground model. SET does not include safety net; net height is for optional full/half/corner net listed by Akrobat. Warranty filled from Akrobat USA 2026 warranty page. Product page is the Special Edition version where applicable.",""
"Akrobat","Primus Flat SE","14x10ft","Rectangular","inground","168","168","120","","","","9.8","70.9","","","AkroSPRING Pro System","","","","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","","Official product page lists this size option, but static page exposes only the default 11x8 price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-flat-SE","Variant appears in the official size selector/listing but the static product data loaded for 11x8. Unconfirmed cells left blank. Warranty filled from Akrobat USA 2026 warranty page. Product page is the Special Edition version where applicable.",""
"Akrobat","Primus Flat 17x10 SE","17x10ft","Rectangular","inground","204","204","120","","","","9.8","70.9","","","AkroSPRING Pro System","110","8.5","287","","","","","AkroVENT Sport","","30 mm safety pad","","5","12","5","5","","","","","3399","Exact official product page price","https://www.akrobat.com/us/trampolines/all-trampolines/primus-flat17x10-SE","Flat-to-ground model. SET does not include safety net; net height is for optional full/half/corner net listed by Akrobat. Warranty filled from Akrobat USA 2026 warranty page. Product page is the Special Edition version where applicable.",""
"Akrobat","XCITYX","17x12ft","Rectangular","above ground","204","204","144","","","","45.3","70.9","116.2","","High performance springs","120","10.2","331","","","","Powder-coated steel frame","AkroVENT Sport+","","30 mm safety pad","","5","12","5","5","","","","","","Price on request on official product page","https://www.akrobat.com/us/trampolines/all-trampolines/xcityx","SET includes trampoline and safety net. Product page lists 17x12 and 14x10 variants; technical table loaded for XCITYX. Warranty filled from Akrobat USA 2026 warranty page.",""
"Akrobat","XCITYX","14x10ft","Rectangular","above ground","168","168","120","","","","45.3","70.9","116.2","","High performance springs","120","10.2","331","","","","Powder-coated steel frame","AkroVENT Sport+","","30 mm safety pad","","5","12","5","5","","","","","","Price on request on official product page","https://www.akrobat.com/us/trampolines/all-trampolines/xcityx","Variant listed in official selector. Static technical table did not expose variant-specific differences, so shared model specs were used only where clearly model-level. Warranty filled from Akrobat USA 2026 warranty page.",""
"Akrobat","XCITYX Flat","17x12ft","Rectangular","inground","204","204","144","","","","","70.9","","","High performance springs","120","10.2","331","","","","","AkroVENT Sport+","","30/60 mm safety pad","","5","12","5","5","","","","","","Price on request on official product page","https://www.akrobat.com/us/trampolines/all-trampolines/xcityx-flat","Flat-to-ground model. Safety net is optional/full. Warranty filled from Akrobat USA 2026 warranty page.",""
"Akrobat","XCITYX Flat","14x10ft","Rectangular","inground","168","168","120","","","","","70.9","","","High performance springs","","","","","","","","AkroVENT Sport+","","30/60 mm safety pad","","5","12","5","5","","","","","","Price on request on official product page","https://www.akrobat.com/us/trampolines/all-trampolines/xcityx-flat","Variant listed in official selector. Static technical table loaded for 17x12, so unconfirmed variant-specific cells left blank. Warranty filled from Akrobat USA 2026 warranty page.",""
"Crazy Ape","9x15 APEX","9x15ft","Rectangular","both","177.5","177.5","110.5","","138","72","42","","","","","106","","500","","","Canada","","","","","","","","","","5","","","","5700","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/9x15-apex-rectangular-trampoline?variant=42282741465263","Official collection stats list frame size, jump area, frame height, spring count and single-user max. Warranty noted as 2-year CRAZYcare plus 5-year manufacturer warranty. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","10x17 APEX","10x17ft","Rectangular","both","201","201","122","","162","84","42","","","","","120","","500","","","Canada","","","","","","","","","","5","","","","6100","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/10x17-apex-rectangular-trampoline?variant=42282740940975","Official collection stats list frame size, jump area, frame height, spring count and single-user max. Warranty noted as 2-year CRAZYcare plus 5-year manufacturer warranty. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","15x15 APEX","15x15ft","Square","both","177.5","177.5","177.5","","","","41","","","","","","","500","","","Canada","","","","","","","","","","5","","","","7200","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/15x15-apex-square-trampoline?variant=42566420889775","Official collection stats list frame size, frame height and single-user max. Some jump-area/spring details were not visible in the static source. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","MultiTramp Duo","19ft 11.5in x 16ft 10in","Rectangular","both","239.5","202","239.5","","","","41","","","","","","","800","","","Canada","","","","","","","","","","5","","","","11500","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/apex-multitramp-duo?variant=42331533738159","Official collection stats list frame dimensions, frame height and single-user max. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","MultiTramp Split","19ft 11.5in x 16ft 10in","Rectangular","both","239.5","202","239.5","","","","41","","","","","","","800","","","Canada","","","","","","","","","","5","","","","13800","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/apex-multitramp-split?variant=42331553431727","Official collection stats list frame dimensions, frame height and single-user max. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","MultiTramp Court","29ft 11.5in x 16ft 10in","Rectangular","both","359.5","202","359.5","","","","41","","","","","","","800","","","Canada","","","","","","","","","","5","","","","19300","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/apex-multitramp-court?variant=42331553956015","Official collection stats list frame dimensions, frame height and single-user max. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","16x24 Goliath","16x24ft","Rectangular","both","293","293","182","","262","145","48","","","","","","","800","","","Canada","","","","","","","","","","5","","","","14400","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/16x24-goliath-trampoline?variant=42288106340527","Official collection stats list frame dimensions, jump area, frame height, product weight and single-user max. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","InfiniTramp","Custom","Custom","both","","","","","","","","","","","","","","","","","Canada","","","","","","","","","","5","","","","8900","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/infinitramp?variant=46541458309295","Official collection lists InfiniTramp but static stat table did not expose dimensions/ratings. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","10x12 Silverback","10x12ft","Rectangular","both","144.5","144.5","121.5","","","","39","","","","","","","400","","","Canada","","","","","","","","","","5","","","","3300","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/10x12-silverback-trampoline?variant=46492498985135","Official collection stats list frame dimensions, frame height and single-user max. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","10x14 Silverback","10x14ft","Rectangular","both","168.5","168.5","121.5","","","","39","","","","","","","400","","","Canada","","","","","","","","","","5","","","","3700","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/10x14-silverback-trampoline?variant=46492501803183","Official collection stats list frame dimensions, frame height and single-user max. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","12x14 Silverback","12x14ft","Rectangular","both","168.5","168.5","144.5","","","","39","","","","","","","400","","","Canada","","","","","","","","","","5","","","","4100","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/12x14-silverback-trampoline?variant=46492504064175","Official collection stats list frame dimensions, frame height and single-user max. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","14x14 HYPER","14x14ft","Square","both","212","212","212","","162","162","62","","","","Professional-grade string bed unit","136","","350","","","Canada","","","","","","","","","","5","","","","28200","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/14x14-hyper-trampoline?variant=42701938950319","High Performance page section lists professional-grade string bed units and model stats. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","7x14 ALPHA","7x14ft","Rectangular","both","212","212","136.75","","168","84","50","","","","Professional-grade string bed unit","118","","350","","","Canada","","","","","","","","","","5","","","","13800","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/7x14-alpha-super-trampoline?variant=42398151934127","High Performance page section lists professional-grade string bed units and model stats. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","14x14 ALPHA","14x14ft","Square","both","168","168","168","","","","","","","","Professional-grade string bed unit","","","350","","","Canada","","","","","","","","","","5","","","","24600","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/14x14-alpha-super-trampoline?variant=45877564506287","Official collection lists the model and price. Detailed static stats were not visible for this variant; nominal size used from product name. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","10x12 HYPER","10x12ft","Rectangular","both","205","205","181","","144","120","51","","","","Professional-grade string bed unit","","","400","","","Canada","","","","","","","","","","5","","","","21600","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/10x12-hyper-trampoline?variant=44210839027887","High Performance page section lists professional-grade string bed units and model stats. Spring count was not visible in the static source. Official price is displayed in CAD on Crazy Ape product page.",""
"Crazy Ape","5x5 PLYO Solo","5x5ft","Square","above ground","60","60","60","","","","","","","","","","","","","","Canada","","","","","","","","","","5","","","","1800","Official product page price shown in CAD; value placed in price_usd column to match requested schema","https://crazyape.shop/products/5x5-plyo-trampoline","Product page indexed snippet lists customisable pad material/options, jump-surface options, optional assist bar/enclosure/walls and Health Canada Class I Medical Device designation. Detailed static measurements were not visible. Official price is displayed in CAD on Crazy Ape product page.",""
"Texas Trampolines","8X8 HEAVY DUTY Trampoline","8x8ft","Square","","96","96","96","","","","","","","","","","","400","","","USA","Heavy galvanized pipe","","","Heavy vinyl-covered safety pads","","","","","","","","","","1362","Exact official product page price from indexed official page","http://www.texastrampolines.com/product.asp?ProductID=45410","Official product page was intermittently unavailable, so data was taken from official indexed product snippets. Some component specs were not confirmed.",""
"Texas Trampolines","7.3x12.3 Kids Delight Rectangular Trampoline","7.3x12.3ft","Rectangular","","147.6","147.6","87.6","","","","","","","","","","","","","","USA","Heavy galvanized pipe","","","Heavy vinyl-covered safety pads","","","","","","","","","","1399","Exact official product page price from indexed official page","http://www.texastrampolines.com/product.asp?ProductID=52965","Official snippets also refer to this as the 8'x13' Kids Delight. Product page was intermittently unavailable; unconfirmed cells left blank.",""
"Texas Trampolines","9x15 Texas Standard Rectangular Trampoline","9x15ft","Rectangular","","180","180","108","","","","","","","","","","","","","","USA","Heavy galvanized pipe","","","Heavy vinyl-covered safety pads","","","","","","","","","","1749","Exact official product page price from indexed official page","http://www.texastrampolines.com/product.asp?ProductID=60323","Official product page was intermittently unavailable, so data was taken from official indexed product snippets. Some component specs were not confirmed.",""
"Texas Trampolines","12.3x12.3 Texas Square Trampoline","12.3x12.3ft","Square","","147.6","147.6","147.6","","","","","","","","","","","","","","USA","Heavy galvanized pipe","","","Heavy vinyl-covered safety pads","","","","","","","","","","2299","Exact official product page price from indexed official page","http://www.texastrampolines.com/product.asp?ProductID=60323","Official indexed snippet says manufactured in USA and lifetime frame warranty. Product page was intermittently unavailable; unconfirmed cells left blank.",""
"Texas Trampolines","15x15 Texas Giant Square Trampoline","15x15ft","Square","","180","180","180","","","","","","","","","","","","","","USA","Heavy galvanized pipe","","","Heavy vinyl-covered safety pads","","","","","","","","","","2449","Exact official product page price from indexed official page","http://www.texastrampolines.com/product.asp?ProductID=27107","Official indexed snippet says largest square trampoline manufactured in USA and lifetime frame warranty. Static page details were not fully available.",""
